"Step","cnn_dr_0.9 - val acc","cnn_dr_0.9 - val acc__MIN","cnn_dr_0.9 - val acc__MAX","cnn_dr_0.8 - val acc","cnn_dr_0.8 - val acc__MIN","cnn_dr_0.8 - val acc__MAX","cnn_dr_0.7 - val acc","cnn_dr_0.7 - val acc__MIN","cnn_dr_0.7 - val acc__MAX","cnn_dr_0.6 - val acc","cnn_dr_0.6 - val acc__MIN","cnn_dr_0.6 - val acc__MAX","cnn_dr_0.5 - val acc","cnn_dr_0.5 - val acc__MIN","cnn_dr_0.5 - val acc__MAX","cnn_dr_0.4 - val acc","cnn_dr_0.4 - val acc__MIN","cnn_dr_0.4 - val acc__MAX","cnn_dr_0.3 - val acc","cnn_dr_0.3 - val acc__MIN","cnn_dr_0.3 - val acc__MAX","cnn_dr_0.2 - val acc","cnn_dr_0.2 - val acc__MIN","cnn_dr_0.2 - val acc__MAX","cnn_dr_0.1 - val acc","cnn_dr_0.1 - val acc__MIN","cnn_dr_0.1 - val acc__MAX"
"50","0.47929998695850373","0.47929998695850373","0.47929998695850373","0.6448999866843224","0.6448999866843224","0.6448999866843224","0.7048999834060669","0.7048999834060669","0.7048999834060669","0.730099984407425","0.730099984407425","0.730099984407425","0.7467999821901321","0.7467999821901321","0.7467999821901321","0.7544999808073044","0.7544999808073044","0.7544999808073044","0.7499999809265137","0.7499999809265137","0.7499999809265137","0.7399999821186065","0.7399999821186065","0.7399999821186065","0.7452999830245972","0.7452999830245972","0.7452999830245972"
"51","0.46379998862743377","0.46379998862743377","0.46379998862743377","0.6445999869704246","0.6445999869704246","0.6445999869704246","0.7053999841213227","0.7053999841213227","0.7053999841213227","0.7325999796390533","0.7325999796390533","0.7325999796390533","0.7531999802589416","0.7531999802589416","0.7531999802589416","0.7531999832391739","0.7531999832391739","0.7531999832391739","0.7518999826908112","0.7518999826908112","0.7518999826908112","0.7463999837636948","0.7463999837636948","0.7463999837636948","0.7475999820232392","0.7475999820232392","0.7475999820232392"
"52","0.4764999866485596","0.4764999866485596","0.4764999866485596","0.6572999840974808","0.6572999840974808","0.6572999840974808","0.7051999831199646","0.7051999831199646","0.7051999831199646","0.7255999833345413","0.7255999833345413","0.7255999833345413","0.7517999804019928","0.7517999804019928","0.7517999804019928","0.7542999839782715","0.7542999839782715","0.7542999839782715","0.7489999824762344","0.7489999824762344","0.7489999824762344","0.7452999812364578","0.7452999812364578","0.7452999812364578","0.7503999829292297","0.7503999829292297","0.7503999829292297"
"53","0.47759998857975006","0.47759998857975006","0.47759998857975006","0.6520999848842621","0.6520999848842621","0.6520999848842621","0.7060999858379364","0.7060999858379364","0.7060999858379364","0.7246999853849411","0.7246999853849411","0.7246999853849411","0.7475999808311462","0.7475999808311462","0.7475999808311462","0.7537999820709228","0.7537999820709228","0.7537999820709228","0.7485999810695648","0.7485999810695648","0.7485999810695648","0.7430999803543091","0.7430999803543091","0.7430999803543091","0.7423999816179275","0.7423999816179275","0.7423999816179275"
"54","0.463999989926815","0.463999989926815","0.463999989926815","0.6368999820947647","0.6368999820947647","0.6368999820947647","0.6997999840974808","0.6997999840974808","0.6997999840974808","0.7319999819993973","0.7319999819993973","0.7319999819993973","0.7479999798536301","0.7479999798536301","0.7479999798536301","0.7488999795913697","0.7488999795913697","0.7488999795913697","0.7486999815702439","0.7486999815702439","0.7486999815702439","0.7416999834775925","0.7416999834775925","0.7416999834775925","0.7493999803066254","0.7493999803066254","0.7493999803066254"
"55","0.4815999883413315","0.4815999883413315","0.4815999883413315","0.6491999861598015","0.6491999861598015","0.6491999861598015","0.7036999833583831","0.7036999833583831","0.7036999833583831","0.7366999799013138","0.7366999799013138","0.7366999799013138","0.7510999828577042","0.7510999828577042","0.7510999828577042","0.7466999852657318","0.7466999852657318","0.7466999852657318","0.7480999821424484","0.7480999821424484","0.7480999821424484","0.7419999837875366","0.7419999837875366","0.7419999837875366","0.7428999805450439","0.7428999805450439","0.7428999805450439"
"56","0.4901999878883362","0.4901999878883362","0.4901999878883362","0.6551999837160111","0.6551999837160111","0.6551999837160111","0.6963999849557877","0.6963999849557877","0.6963999849557877","0.7284999787807465","0.7284999787807465","0.7284999787807465","0.7417999827861785","0.7417999827861785","0.7417999827861785","0.7522999799251556","0.7522999799251556","0.7522999799251556","0.7513999807834625","0.7513999807834625","0.7513999807834625","0.7466999816894532","0.7466999816894532","0.7466999816894532","0.7451999813318253","0.7451999813318253","0.7451999813318253"
"57","0.47809998780488966","0.47809998780488966","0.47809998780488966","0.6563999864459038","0.6563999864459038","0.6563999864459038","0.7060999858379364","0.7060999858379364","0.7060999858379364","0.7289999830722809","0.7289999830722809","0.7289999830722809","0.7475999802350998","0.7475999802350998","0.7475999802350998","0.7489999854564666","0.7489999854564666","0.7489999854564666","0.7515999805927277","0.7515999805927277","0.7515999805927277","0.7440999841690064","0.7440999841690064","0.7440999841690064","0.7402999848127365","0.7402999848127365","0.7402999848127365"
"58","0.48789998561143877","0.48789998561143877","0.48789998561143877","0.6550999829173088","0.6550999829173088","0.6550999829173088","0.7051999831199646","0.7051999831199646","0.7051999831199646","0.7302999812364578","0.7302999812364578","0.7302999812364578","0.7491999793052674","0.7491999793052674","0.7491999793052674","0.746599982380867","0.746599982380867","0.746599982380867","0.7468999797105789","0.7468999797105789","0.7468999797105789","0.7378999811410903","0.7378999811410903","0.7378999811410903","0.7425999820232392","0.7425999820232392","0.7425999820232392"
"59","0.4890999874472618","0.4890999874472618","0.4890999874472618","0.6426999843120575","0.6426999843120575","0.6426999843120575","0.7037999826669693","0.7037999826669693","0.7037999826669693","0.7336999815702439","0.7336999815702439","0.7336999815702439","0.7481999802589416","0.7481999802589416","0.7481999802589416","0.7486999839544296","0.7486999839544296","0.7486999839544296","0.7469999831914902","0.7469999831914902","0.7469999831914902","0.74279998421669","0.74279998421669","0.74279998421669","0.7465999811887741","0.7465999811887741","0.7465999811887741"
"60","0.4904999867081642","0.4904999867081642","0.4904999867081642","0.6514999863505363","0.6514999863505363","0.6514999863505363","0.703799985051155","0.703799985051155","0.703799985051155","0.7314999818801879","0.7314999818801879","0.7314999818801879","0.7515999847650527","0.7515999847650527","0.7515999847650527","0.7458999830484391","0.7458999830484391","0.7458999830484391","0.7457999807596206","0.7457999807596206","0.7457999807596206","0.7472999823093415","0.7472999823093415","0.7472999823093415","0.7407999831438065","0.7407999831438065","0.7407999831438065"
"61","0.4876999858021736","0.4876999858021736","0.4876999858021736","0.6446999841928482","0.6446999841928482","0.6446999841928482","0.7099999850988388","0.7099999850988388","0.7099999850988388","0.7279999786615372","0.7279999786615372","0.7279999786615372","0.7487999814748764","0.7487999814748764","0.7487999814748764","0.753399983048439","0.753399983048439","0.753399983048439","0.7543999814987182","0.7543999814987182","0.7543999814987182","0.7419999837875366","0.7419999837875366","0.7419999837875366","0.7451999825239182","0.7451999825239182","0.7451999825239182"
"62","0.4805999857187271","0.4805999857187271","0.4805999857187271","0.6579999855160713","0.6579999855160713","0.6579999855160713","0.7109999829530715","0.7109999829530715","0.7109999829530715","0.7347999835014343","0.7347999835014343","0.7347999835014343","0.7467999792098999","0.7467999792098999","0.7467999792098999","0.7542999821901322","0.7542999821901322","0.7542999821901322","0.7489999777078629","0.7489999777078629","0.7489999777078629","0.7401999825239182","0.7401999825239182","0.7401999825239182","0.741399981379509","0.741399981379509","0.741399981379509"
"63","0.4871999880671501","0.4871999880671501","0.4871999880671501","0.6425999841094017","0.6425999841094017","0.6425999841094017","0.7073999845981598","0.7073999845981598","0.7073999845981598","0.7331999802589416","0.7331999802589416","0.7331999802589416","0.7561999833583832","0.7561999833583832","0.7561999833583832","0.752099986076355","0.752099986076355","0.752099986076355","0.7456999826431274","0.7456999826431274","0.7456999826431274","0.7437999814748764","0.7437999814748764","0.7437999814748764","0.7415999835729599","0.7415999835729599","0.7415999835729599"
"64","0.4834999895095825","0.4834999895095825","0.4834999895095825","0.6570999830961227","0.6570999830961227","0.6570999830961227","0.7084999847412109","0.7084999847412109","0.7084999847412109","0.7279999798536301","0.7279999798536301","0.7279999798536301","0.7487999844551086","0.7487999844551086","0.7487999844551086","0.7511999827623367","0.7511999827623367","0.7511999827623367","0.7535999816656113","0.7535999816656113","0.7535999816656113","0.739499980211258","0.739499980211258","0.739499980211258","0.7456999802589417","0.7456999802589417","0.7456999802589417"
"65","0.497899988591671","0.497899988591671","0.497899988591671","0.6583999878168106","0.6583999878168106","0.6583999878168106","0.7045999819040298","0.7045999819040298","0.7045999819040298","0.729999982714653","0.729999982714653","0.729999982714653","0.7491999852657318","0.7491999852657318","0.7491999852657318","0.7509999829530716","0.7509999829530716","0.7509999829530716","0.7436999797821044","0.7436999797821044","0.7436999797821044","0.7446999847888947","0.7446999847888947","0.7446999847888947","0.742199981212616","0.742199981212616","0.742199981212616"
"66","0.4946999862790108","0.4946999862790108","0.4946999862790108","0.6531999826431274","0.6531999826431274","0.6531999826431274","0.7110999846458435","0.7110999846458435","0.7110999846458435","0.7346999812126159","0.7346999812126159","0.7346999812126159","0.7486999827623367","0.7486999827623367","0.7486999827623367","0.7475999838113785","0.7475999838113785","0.7475999838113785","0.747199981212616","0.747199981212616","0.747199981212616","0.7404999846220016","0.7404999846220016","0.7404999846220016","0.7455999863147735","0.7455999863147735","0.7455999863147735"
"67","0.48959998697042467","0.48959998697042467","0.48959998697042467","0.6562999829649925","0.6562999829649925","0.6562999829649925","0.7056999838352204","0.7056999838352204","0.7056999838352204","0.7331999838352203","0.7331999838352203","0.7331999838352203","0.7482999849319458","0.7482999849319458","0.7482999849319458","0.7528999823331833","0.7528999823331833","0.7528999823331833","0.7508999800682068","0.7508999800682068","0.7508999800682068","0.7375999838113785","0.7375999838113785","0.7375999838113785","0.7440999817848205","0.7440999817848205","0.7440999817848205"
"68","0.4898999884724617","0.4898999884724617","0.4898999884724617","0.6590999838709831","0.6590999838709831","0.6590999838709831","0.7095999819040298","0.7095999819040298","0.7095999819040298","0.7346999806165695","0.7346999806165695","0.7346999806165695","0.748999981880188","0.748999981880188","0.748999981880188","0.7445999836921692","0.7445999836921692","0.7445999836921692","0.7458999848365784","0.7458999848365784","0.7458999848365784","0.7417999833822251","0.7417999833822251","0.7417999833822251","0.7418999826908111","0.7418999826908111","0.7418999826908111"
"69","0.49529998540878295","0.49529998540878295","0.49529998540878295","0.6609999829530716","0.6609999829530716","0.6609999829530716","0.7082999795675278","0.7082999795675278","0.7082999795675278","0.7349999803304672","0.7349999803304672","0.7349999803304672","0.7486999815702439","0.7486999815702439","0.7486999815702439","0.7511999839544297","0.7511999839544297","0.7511999839544297","0.7505999833345414","0.7505999833345414","0.7505999833345414","0.7409999823570251","0.7409999823570251","0.7409999823570251","0.7451999855041503","0.7451999855041503","0.7451999855041503"
"70","0.4944999858736992","0.4944999858736992","0.4944999858736992","0.6580999845266342","0.6580999845266342","0.6580999845266342","0.7144999831914902","0.7144999831914902","0.7144999831914902","0.7327999824285507","0.7327999824285507","0.7327999824285507","0.7531999826431275","0.7531999826431275","0.7531999826431275","0.743899981379509","0.743899981379509","0.743899981379509","0.7434999811649322","0.7434999811649322","0.7434999811649322","0.7424999833106994","0.7424999833106994","0.7424999833106994","0.7451999813318253","0.7451999813318253","0.7451999813318253"
"71","0.4914999884366989","0.4914999884366989","0.4914999884366989","0.655999986231327","0.655999986231327","0.655999986231327","0.7071999835968018","0.7071999835968018","0.7071999835968018","0.731399986743927","0.731399986743927","0.731399986743927","0.7484999769926071","0.7484999769926071","0.7484999769926071","0.7440999794006348","0.7440999794006348","0.7440999794006348","0.7481999814510345","0.7481999814510345","0.7481999814510345","0.7392999821901322","0.7392999821901322","0.7392999821901322","0.7430999833345413","0.7430999833345413","0.7430999833345413"
"72","0.5008999887108803","0.5008999887108803","0.5008999887108803","0.6640999841690064","0.6640999841690064","0.6640999841690064","0.7083999836444854","0.7083999836444854","0.7083999836444854","0.7296999835968018","0.7296999835968018","0.7296999835968018","0.7509999811649323","0.7509999811649323","0.7509999811649323","0.7447999835014343","0.7447999835014343","0.7447999835014343","0.7468999791145324","0.7468999791145324","0.7468999791145324","0.7419999825954438","0.7419999825954438","0.7419999825954438","0.7454999834299088","0.7454999834299088","0.7454999834299088"
"73","0.5106999862194062","0.5106999862194062","0.5106999862194062","0.6596999859809876","0.6596999859809876","0.6596999859809876","0.7135999804735184","0.7135999804735184","0.7135999804735184","0.7388999825716018","0.7388999825716018","0.7388999825716018","0.7528999811410904","0.7528999811410904","0.7528999811410904","0.7480999821424484","0.7480999821424484","0.7480999821424484","0.7514999812841415","0.7514999812841415","0.7514999812841415","0.7430999845266342","0.7430999845266342","0.7430999845266342","0.7389999842643737","0.7389999842643737","0.7389999842643737"
"74","0.5020999884605408","0.5020999884605408","0.5020999884605408","0.6654999852180481","0.6654999852180481","0.6654999852180481","0.7080999827384948","0.7080999827384948","0.7080999827384948","0.7320999866724014","0.7320999866724014","0.7320999866724014","0.7493999832868576","0.7493999832868576","0.7493999832868576","0.7444999819993973","0.7444999819993973","0.7444999819993973","0.7424999809265137","0.7424999809265137","0.7424999809265137","0.7398999845981598","0.7398999845981598","0.7398999845981598","0.7469999819993973","0.7469999819993973","0.7469999819993973"
"75","0.4975999867916107","0.4975999867916107","0.4975999867916107","0.6527999863028526","0.6527999863028526","0.6527999863028526","0.7150999850034714","0.7150999850034714","0.7150999850034714","0.7323999804258347","0.7323999804258347","0.7323999804258347","0.7514999848604202","0.7514999848604202","0.7514999848604202","0.7516999810934066","0.7516999810934066","0.7516999810934066","0.7458999824523925","0.7458999824523925","0.7458999824523925","0.7393999856710434","0.7393999856710434","0.7393999856710434","0.7436999779939651","0.7436999779939651","0.7436999779939651"
"76","0.5021999883651733","0.5021999883651733","0.5021999883651733","0.6677999842166901","0.6677999842166901","0.6677999842166901","0.7076999849081039","0.7076999849081039","0.7076999849081039","0.7384999799728393","0.7384999799728393","0.7384999799728393","0.7525999838113785","0.7525999838113785","0.7525999838113785","0.750099984407425","0.750099984407425","0.750099984407425","0.7500999802350998","0.7500999802350998","0.7500999802350998","0.737199981212616","0.737199981212616","0.737199981212616","0.7459999841451644","0.7459999841451644","0.7459999841451644"
"77","0.49679998457431795","0.49679998457431795","0.49679998457431795","0.664199985563755","0.664199985563755","0.664199985563755","0.7160999822616577","0.7160999822616577","0.7160999822616577","0.7344999814033508","0.7344999814033508","0.7344999814033508","0.745599981546402","0.745599981546402","0.745599981546402","0.74779998421669","0.74779998421669","0.74779998421669","0.7484999823570252","0.7484999823570252","0.7484999823570252","0.7374999821186066","0.7374999821186066","0.7374999821186066","0.741399981379509","0.741399981379509","0.741399981379509"
"78","0.505499986410141","0.505499986410141","0.505499986410141","0.6696999895572663","0.6696999895572663","0.6696999895572663","0.7142999827861786","0.7142999827861786","0.7142999827861786","0.7334999787807465","0.7334999787807465","0.7334999787807465","0.7490999823808671","0.7490999823808671","0.7490999823808671","0.7465999835729599","0.7465999835729599","0.7465999835729599","0.7497999840974807","0.7497999840974807","0.7497999840974807","0.7418999803066254","0.7418999803066254","0.7418999803066254","0.7401999813318253","0.7401999813318253","0.7401999813318253"
"79","0.5087999880313874","0.5087999880313874","0.5087999880313874","0.6707999867200851","0.6707999867200851","0.6707999867200851","0.7106999844312668","0.7106999844312668","0.7106999844312668","0.738599979877472","0.738599979877472","0.738599979877472","0.7491999858617783","0.7491999858617783","0.7491999858617783","0.7477999860048294","0.7477999860048294","0.7477999860048294","0.7477999800443649","0.7477999800443649","0.7477999800443649","0.7384999823570252","0.7384999823570252","0.7384999823570252","0.7463999795913696","0.7463999795913696","0.7463999795913696"
"80","0.50809998691082","0.50809998691082","0.50809998691082","0.6612999844551086","0.6612999844551086","0.6612999844551086","0.7117999827861786","0.7117999827861786","0.7117999827861786","0.7399999809265136","0.7399999809265136","0.7399999809265136","0.7502999824285507","0.7502999824285507","0.7502999824285507","0.7484999853372574","0.7484999853372574","0.7484999853372574","0.7438999837636948","0.7438999837636948","0.7438999837636948","0.7387999832630158","0.7387999832630158","0.7387999832630158","0.7420999825000762","0.7420999825000762","0.7420999825000762"
"81","0.5089999878406525","0.5089999878406525","0.5089999878406525","0.6578999823331833","0.6578999823331833","0.6578999823331833","0.7135999828577042","0.7135999828577042","0.7135999828577042","0.7338999849557877","0.7338999849557877","0.7338999849557877","0.7519999814033508","0.7519999814033508","0.7519999814033508","0.7487999832630158","0.7487999832630158","0.7487999832630158","0.7465999817848206","0.7465999817848206","0.7465999817848206","0.7453999823331833","0.7453999823331833","0.7453999823331833","0.7437999790906906","0.7437999790906906","0.7437999790906906"
"82","0.5130999901890755","0.5130999901890755","0.5130999901890755","0.6682999861240387","0.6682999861240387","0.6682999861240387","0.71379998087883","0.71379998087883","0.71379998087883","0.7345999836921692","0.7345999836921692","0.7345999836921692","0.7501999807357788","0.7501999807357788","0.7501999807357788","0.7491999804973603","0.7491999804973603","0.7491999804973603","0.744899982213974","0.744899982213974","0.744899982213974","0.7345999825000763","0.7345999825000763","0.7345999825000763","0.7415999829769134","0.7415999829769134","0.7415999829769134"
"83","0.5095999854803085","0.5095999854803085","0.5095999854803085","0.6614999830722809","0.6614999830722809","0.6614999830722809","0.7168999838829041","0.7168999838829041","0.7168999838829041","0.7369999814033509","0.7369999814033509","0.7369999814033509","0.7515999811887741","0.7515999811887741","0.7515999811887741","0.7467999815940857","0.7467999815940857","0.7467999815940857","0.7466999810934066","0.7466999810934066","0.7466999810934066","0.7424999803304673","0.7424999803304673","0.7424999803304673","0.742999981045723","0.742999981045723","0.742999981045723"
"84","0.5083999869227409","0.5083999869227409","0.5083999869227409","0.6619999870657921","0.6619999870657921","0.6619999870657921","0.7110999822616577","0.7110999822616577","0.7110999822616577","0.734899982213974","0.734899982213974","0.734899982213974","0.752499982714653","0.752499982714653","0.752499982714653","0.7488999831676483","0.7488999831676483","0.7488999831676483","0.7484999823570252","0.7484999823570252","0.7484999823570252","0.7399999856948852","0.7399999856948852","0.7399999856948852","0.7411999809741974","0.7411999809741974","0.7411999809741974"
"85","0.5106999850273133","0.5106999850273133","0.5106999850273133","0.6597999855875969","0.6597999855875969","0.6597999855875969","0.7135999798774719","0.7135999798774719","0.7135999798774719","0.7375999838113785","0.7375999838113785","0.7375999838113785","0.7498999804258346","0.7498999804258346","0.7498999804258346","0.7479999822378158","0.7479999822378158","0.7479999822378158","0.7435999834537506","0.7435999834537506","0.7435999834537506","0.7369999825954437","0.7369999825954437","0.7369999825954437","0.7401999795436859","0.7401999795436859","0.7401999795436859"
"86","0.5082999861240387","0.5082999861240387","0.5082999861240387","0.6649999865889549","0.6649999865889549","0.6649999865889549","0.7163999819755554","0.7163999819755554","0.7163999819755554","0.7356999862194061","0.7356999862194061","0.7356999862194061","0.7479999822378158","0.7479999822378158","0.7479999822378158","0.7478999841213226","0.7478999841213226","0.7478999841213226","0.7426999825239181","0.7426999825239181","0.7426999825239181","0.738899981379509","0.738899981379509","0.738899981379509","0.7432999801635742","0.7432999801635742","0.7432999801635742"
"87","0.5175999891757965","0.5175999891757965","0.5175999891757965","0.6657999843358994","0.6657999843358994","0.6657999843358994","0.7232999783754349","0.7232999783754349","0.7232999783754349","0.7328999829292298","0.7328999829292298","0.7328999829292298","0.7497999805212021","0.7497999805212021","0.7497999805212021","0.7451999801397323","0.7451999801397323","0.7451999801397323","0.7500999850034714","0.7500999850034714","0.7500999850034714","0.7412999838590622","0.7412999838590622","0.7412999838590622","0.7483999824523926","0.7483999824523926","0.7483999824523926"
"88","0.5121999874711036","0.5121999874711036","0.5121999874711036","0.6623999872803688","0.6623999872803688","0.6623999872803688","0.7160999804735184","0.7160999804735184","0.7160999804735184","0.7344999831914901","0.7344999831914901","0.7344999831914901","0.7552999782562256","0.7552999782562256","0.7552999782562256","0.7444999808073044","0.7444999808073044","0.7444999808073044","0.7439999812841416","0.7439999812841416","0.7439999812841416","0.7388999855518341","0.7388999855518341","0.7388999855518341","0.7433999860286713","0.7433999860286713","0.7433999860286713"
"89","0.5113999897241592","0.5113999897241592","0.5113999897241592","0.6679999846220016","0.6679999846220016","0.6679999846220016","0.718799979686737","0.718799979686737","0.718799979686737","0.7396999830007553","0.7396999830007553","0.7396999830007553","0.7515999841690063","0.7515999841690063","0.7515999841690063","0.7475999802350998","0.7475999802350998","0.7475999802350998","0.743299983739853","0.743299983739853","0.743299983739853","0.7408999812602997","0.7408999812602997","0.7408999812602997","0.7406999826431274","0.7406999826431274","0.7406999826431274"
"90","0.5104999881982804","0.5104999881982804","0.5104999881982804","0.6694999861717225","0.6694999861717225","0.6694999861717225","0.7172999823093414","0.7172999823093414","0.7172999823093414","0.7346999824047089","0.7346999824047089","0.7346999824047089","0.7566999822854996","0.7566999822854996","0.7566999822854996","0.7475999820232392","0.7475999820232392","0.7475999820232392","0.7468999797105789","0.7468999797105789","0.7468999797105789","0.7397999840974808","0.7397999840974808","0.7397999840974808","0.7402999818325042","0.7402999818325042","0.7402999818325042"
"91","0.5216999861598015","0.5216999861598015","0.5216999861598015","0.6723999857902527","0.6723999857902527","0.6723999857902527","0.7177999848127365","0.7177999848127365","0.7177999848127365","0.7419999796152115","0.7419999796152115","0.7419999796152115","0.750099984407425","0.750099984407425","0.750099984407425","0.7442999804019927","0.7442999804019927","0.7442999804019927","0.7426999813318252","0.7426999813318252","0.7426999813318252","0.7352999836206436","0.7352999836206436","0.7352999836206436","0.7462999802827835","0.7462999802827835","0.7462999802827835"
"92","0.5171999871730805","0.5171999871730805","0.5171999871730805","0.6727999874949455","0.6727999874949455","0.6727999874949455","0.7175999814271927","0.7175999814271927","0.7175999814271927","0.731699982881546","0.731699982881546","0.731699982881546","0.7499999815225601","0.7499999815225601","0.7499999815225601","0.7422999829053879","0.7422999829053879","0.7422999829053879","0.7468999809026718","0.7468999809026718","0.7468999809026718","0.7346999812126159","0.7346999812126159","0.7346999812126159","0.74579998254776","0.74579998254776","0.74579998254776"
"93","0.514099987745285","0.514099987745285","0.514099987745285","0.6715999841690063","0.6715999841690063","0.6715999841690063","0.7146999847888946","0.7146999847888946","0.7146999847888946","0.7393999844789505","0.7393999844789505","0.7393999844789505","0.7499999791383744","0.7499999791383744","0.7499999791383744","0.7427999830245972","0.7427999830245972","0.7427999830245972","0.7431999838352203","0.7431999838352203","0.7431999838352203","0.7385999834537507","0.7385999834537507","0.7385999834537507","0.7373999828100204","0.7373999828100204","0.7373999828100204"
"94","0.5226999866962433","0.5226999866962433","0.5226999866962433","0.6712999850511551","0.6712999850511551","0.6712999850511551","0.7138999861478805","0.7138999861478805","0.7138999861478805","0.737999981045723","0.737999981045723","0.737999981045723","0.7477999812364579","0.7477999812364579","0.7477999812364579","0.7476999831199646","0.7476999831199646","0.7476999831199646","0.7449999821186065","0.7449999821186065","0.7449999821186065","0.7372999829053879","0.7372999829053879","0.7372999829053879","0.7424999815225601","0.7424999815225601","0.7424999815225601"
"95","0.5131999877095222","0.5131999877095222","0.5131999877095222","0.6683999881148338","0.6683999881148338","0.6683999881148338","0.715699982047081","0.715699982047081","0.715699982047081","0.738699980378151","0.738699980378151","0.738699980378151","0.7522999799251556","0.7522999799251556","0.7522999799251556","0.7483999854326249","0.7483999854326249","0.7483999854326249","0.7424999815225601","0.7424999815225601","0.7424999815225601","0.7348999816179276","0.7348999816179276","0.7348999816179276","0.7391999834775924","0.7391999834775924","0.7391999834775924"
"96","0.5288999858498573","0.5288999858498573","0.5288999858498573","0.6711999842524529","0.6711999842524529","0.6711999842524529","0.7117999845743179","0.7117999845743179","0.7117999845743179","0.7357999837398529","0.7357999837398529","0.7357999837398529","0.7496999835968018","0.7496999835968018","0.7496999835968018","0.7487999820709228","0.7487999820709228","0.7487999820709228","0.7428999799489975","0.7428999799489975","0.7428999799489975","0.7388999837636948","0.7388999837636948","0.7388999837636948","0.7456999850273133","0.7456999850273133","0.7456999850273133"
"97","0.5250999867916107","0.5250999867916107","0.5250999867916107","0.6767999854683876","0.6767999854683876","0.6767999854683876","0.7206999850273133","0.7206999850273133","0.7206999850273133","0.7344999831914901","0.7344999831914901","0.7344999831914901","0.7487999832630158","0.7487999832630158","0.7487999832630158","0.7465999835729599","0.7465999835729599","0.7465999835729599","0.7467999821901321","0.7467999821901321","0.7467999821901321","0.7385999864339828","0.7385999864339828","0.7385999864339828","0.7387999832630158","0.7387999832630158","0.7387999832630158"
"98","0.5246999856829643","0.5246999856829643","0.5246999856829643","0.6726999861001969","0.6726999861001969","0.6726999861001969","0.7140999853610992","0.7140999853610992","0.7140999853610992","0.7350999820232391","0.7350999820232391","0.7350999820232391","0.7500999820232391","0.7500999820232391","0.7500999820232391","0.7447999829053878","0.7447999829053878","0.7447999829053878","0.7452999812364578","0.7452999812364578","0.7452999812364578","0.7382999813556671","0.7382999813556671","0.7382999813556671","0.7476999855041504","0.7476999855041504","0.7476999855041504"
"99","0.5234999859333038","0.5234999859333038","0.5234999859333038","0.6814999857544899","0.6814999857544899","0.6814999857544899","0.7135999810695648","0.7135999810695648","0.7135999810695648","0.730699982047081","0.730699982047081","0.730699982047081","0.7469999814033508","0.7469999814033508","0.7469999814033508","0.7478999835252762","0.7478999835252762","0.7478999835252762","0.7451999819278717","0.7451999819278717","0.7451999819278717","0.741099984049797","0.741099984049797","0.741099984049797","0.7419999831914902","0.7419999831914902","0.7419999831914902"
"100","0.523799986243248","0.523799986243248","0.523799986243248","0.6724999845027924","0.6724999845027924","0.6724999845027924","0.7145999848842621","0.7145999848842621","0.7145999848842621","0.7317999839782715","0.7317999839782715","0.7317999839782715","0.7491999822854996","0.7491999822854996","0.7491999822854996","0.7459999793767929","0.7459999793767929","0.7459999793767929","0.7444999819993973","0.7444999819993973","0.7444999819993973","0.738899981379509","0.738899981379509","0.738899981379509","0.7421999806165696","0.7421999806165696","0.7421999806165696"